work_id,mp_id,mp_name,state,district,constituency,constituency_type,house,party,work_category,work_subcategory,estimated_cost_inr,sanctioned_cost_inr,actual_expenditure_inr,expected_completion_days,actual_completion_days,inspection_done,photo_available,photo_location_match,similar_work_count_500m,payment_count,is_anomalous,anomaly_type,cost_overrun_ratio,delay_days,cost_deviation_pct
W002356,487,Smt Hema Malini,Uttar Pradesh,Ballia,MATHURA,General,Lok Sabha,INC,Community,Playground Construction,774070.67,1436852.23,1582500.48,35,40,1,1,1,0,9,1,cost_anomaly,0.1014,5,104.44
W002489,487,Smt Hema Malini,Uttar Pradesh,Ghaziabad,MATHURA,General,Lok Sabha,INC,Road,Bituminous Road Construction,2612558.51,2670026.21,2995422.81,40,165,1,0,0,0,8,1,delay_anomaly,0.1219,125,14.65
W003128,487,Smt Hema Malini,Uttar Pradesh,Deoria,MATHURA,General,Lok Sabha,INC,Road,Road Repair & Resurfacing,3430506.44,4079361.65,4025844.74,61,40,0,0,0,0,4,1,ghost_asset,-0.0131,0,17.35
W003848,487,Smt Hema Malini,Uttar Pradesh,Shahjahanpur,MATHURA,General,Lok Sabha,INC,Water Supply,Pipeline Laying,1946671.68,1850260.31,2158295.24,108,451,0,1,1,0,6,1,delay_anomaly,0.1665,343,10.87
W003902,487,Smt Hema Malini,Uttar Pradesh,Bahraich,MATHURA,General,Lok Sabha,INC,Sports,Swimming Pool Construction,7882998.53,8480249.05,8017480.16,154,162,1,1,0,0,2,0,clean,-0.0546,8,1.71
W004375,487,Smt Hema Malini,Uttar Pradesh,Jhansi,MATHURA,General,Lok Sabha,INC,Education,School Building Construction,870292.46,1114063.41,1474897.88,120,341,0,1,0,2,11,1,vendor_anomaly,0.3239,221,69.47
W004507,487,Smt Hema Malini,Uttar Pradesh,Sambhal,MATHURA,General,Lok Sabha,INC,Road,Culvert Construction,2504321.83,2740754.68,2838760.16,104,501,1,1,1,0,8,1,delay_anomaly,0.0358,397,13.35
W004622,487,Smt Hema Malini,Uttar Pradesh,Rae Bareli,MATHURA,General,Lok Sabha,INC,Sports,Swimming Pool Construction,3438811.77,3788734.66,3943977.8,45,192,1,1,1,0,7,1,delay_anomaly,0.041,147,14.69
W005976,487,Smt Hema Malini,Uttar Pradesh,Faizabad,MATHURA,General,Lok Sabha,INC,Road,Bituminous Road Construction,3573217.24,4065861.77,4313984.61,70,74,1,1,1,3,5,1,duplicate_work,0.061,4,20.73
W006275,487,Smt Hema Malini,Uttar Pradesh,Saharanpur,MATHURA,General,Lok Sabha,INC,Healthcare,Primary Health Centre,2932497.51,2851704.82,2468212.05,70,99,1,1,1,4,6,1,duplicate_work,-0.1345,29,-15.83
W006316,487,Smt Hema Malini,Uttar Pradesh,Varanasi,MATHURA,General,Lok Sabha,INC,Healthcare,Medical Equipment Purchase,1249815.53,2902629.17,3372562.93,144,226,0,1,1,1,5,1,cost_anomaly,0.1619,82,169.84
W006585,487,Smt Hema Malini,Uttar Pradesh,Saharanpur,MATHURA,General,Lok Sabha,INC,Water Supply,Overhead Tank Construction,528683.93,505740.16,476187.86,80,116,1,0,1,5,6,1,duplicate_work,-0.0584,36,-9.93
W006635,487,Smt Hema Malini,Uttar Pradesh,Gonda,MATHURA,General,Lok Sabha,INC,Education,Computer Lab Setup,1181938.34,1297822.46,1372580.96,40,183,0,0,0,0,9,1,delay_anomaly,0.0576,143,16.13
W006871,487,Smt Hema Malini,Uttar Pradesh,Bahraich,MATHURA,General,Lok Sabha,INC,Road,Bituminous Road Construction,4771609.5,5333895.42,6017835.73,59,216,1,1,1,0,6,1,delay_anomaly,0.1282,157,26.12
W007277,487,Smt Hema Malini,Uttar Pradesh,Shahjahanpur,MATHURA,General,Lok Sabha,INC,Road,Bituminous Road Construction,2985149.37,2997118.22,3620932.51,56,75,0,0,1,0,3,1,ghost_asset,0.2081,19,21.3
W007395,487,Smt Hema Malini,Uttar Pradesh,Amroha,MATHURA,General,Lok Sabha,INC,Education,Toilet Block Construction,1638613.92,1697139.96,1731520.56,77,70,1,1,1,0,1,0,clean,0.0203,0,5.67
W007565,487,Smt Hema Malini,Uttar Pradesh,Gorakhpur,MATHURA,General,Lok Sabha,INC,Electricity,Solar Light Installation,1554758.92,1530593.5,1304016.39,95,81,1,1,1,0,1,0,clean,-0.148,0,-16.13
W007586,487,Smt Hema Malini,Uttar Pradesh,Firozabad,MATHURA,General,Lok Sabha,INC,Community,Market Shed Construction,1479859.89,3558673.42,4632032.38,60,112,1,1,1,0,6,1,cost_anomaly,0.3016,52,213.0
W007662,487,Smt Hema Malini,Uttar Pradesh,Gorakhpur,MATHURA,General,Lok Sabha,INC,Education,Classroom Addition,2845181.49,2781160.44,2486651.81,147,152,1,1,1,0,2,0,clean,-0.1059,5,-12.6
W007713,487,Smt Hema Malini,Uttar Pradesh,Sultanpur,MATHURA,General,Lok Sabha,INC,Education,Classroom Addition,2259326.67,2200756.77,2107744.14,85,335,1,1,0,0,9,1,delay_anomaly,-0.0423,250,-6.71
W008187,487,Smt Hema Malini,Uttar Pradesh,Unnao,MATHURA,General,Lok Sabha,INC,Electricity,Electrical Line Extension,988240.03,1019128.09,1035350.95,135,148,1,1,1,0,4,0,clean,0.0159,13,4.77
W008403,487,Smt Hema Malini,Uttar Pradesh,Budaun,MATHURA,General,Lok Sabha,INC,Healthcare,Primary Health Centre,2111902.12,2175667.15,2369779.73,64,92,1,1,0,4,5,1,duplicate_work,0.0892,28,12.21
W008930,487,Smt Hema Malini,Uttar Pradesh,Sultanpur,MATHURA,General,Lok Sabha,INC,Healthcare,Primary Health Centre,2968211.05,3638713.15,4537654.96,115,162,1,0,0,0,3,1,ghost_asset,0.247,47,52.88
W009044,487,Smt Hema Malini,Uttar Pradesh,Mathura,MATHURA,General,Lok Sabha,INC,Road,CC Road Construction,2089112.09,4749050.51,5623740.31,60,96,0,1,1,0,4,1,cost_anomaly,0.1842,36,169.19
W009358,487,Smt Hema Malini,Uttar Pradesh,Gonda,MATHURA,General,Lok Sabha,INC,Healthcare,Primary Health Centre,7274672.96,7159051.49,6196251.28,109,114,1,1,1,0,3,0,clean,-0.1345,5,-14.82
W009658,487,Smt Hema Malini,Uttar Pradesh,Ballia,MATHURA,General,Lok Sabha,INC,Healthcare,Medical Equipment Purchase,6684992.66,6452553.42,6406370.5,160,196,1,1,1,0,2,0,clean,-0.0072,36,-4.17
W011489,487,Smt Hema Malini,Uttar Pradesh,Bijnor,MATHURA,General,Lok Sabha,INC,Sanitation,Solid Waste Management,488343.24,531424.62,553829.13,53,48,1,1,1,1,3,0,clean,0.0422,0,13.41
W011634,487,Smt Hema Malini,Uttar Pradesh,Firozabad,MATHURA,General,Lok Sabha,INC,Healthcare,Primary Health Centre,3637983.31,7788410.2,13139969.53,33,53,0,1,0,0,5,1,cost_anomaly,0.6871,20,261.19
W011802,487,Smt Hema Malini,Uttar Pradesh,Rae Bareli,MATHURA,General,Lok Sabha,INC,Healthcare,Medical Equipment Purchase,1578007.2,1585973.88,1511152.85,61,79,1,1,1,0,2,0,clean,-0.0472,18,-4.24
W012036,487,Smt Hema Malini,Uttar Pradesh,Deoria,MATHURA,General,Lok Sabha,INC,Road,Culvert Construction,2041390.44,2500367.92,2143995.4,95,116,0,1,1,1,1,1,ghost_asset,-0.1425,21,5.03
W012588,487,Smt Hema Malini,Uttar Pradesh,Sitapur,MATHURA,General,Lok Sabha,INC,Road,Bituminous Road Construction,2977651.12,4401429.38,5771812.43,61,97,0,1,1,1,5,1,cost_anomaly,0.3113,36,93.84
W012646,487,Smt Hema Malini,Uttar Pradesh,Firozabad,MATHURA,General,Lok Sabha,INC,Community,Bus Shelter Construction,2571128.54,6166901.57,7673359.73,118,172,1,1,1,0,4,1,cost_anomaly,0.2443,54,198.44
W012669,487,Smt Hema Malini,Uttar Pradesh,Pilibhit,MATHURA,General,Lok Sabha,INC,Education,Library Construction,2924676.34,3131003.36,2679002.38,94,95,1,1,1,0,1,0,clean,-0.1444,1,-8.4
W012731,487,Smt Hema Malini,Uttar Pradesh,Firozabad,MATHURA,General,Lok Sabha,INC,Education,Toilet Block Construction,1028884.34,1029414.58,1007769.04,127,135,1,1,1,0,2,0,clean,-0.021,8,-2.05
W013707,487,Smt Hema Malini,Uttar Pradesh,Bijnor,MATHURA,General,Lok Sabha,INC,Water Supply,Overhead Tank Construction,864408.13,836799.49,787918.23,107,118,1,1,1,0,2,0,clean,-0.0584,11,-8.85
W013737,487,Smt Hema Malini,Uttar Pradesh,Azamgarh,MATHURA,General,Lok Sabha,INC,Healthcare,Sub-Centre Construction,7071931.5,7171077.08,8462152.17,75,264,0,0,1,2,5,1,delay_anomaly,0.18,189,19.66
W014230,487,Smt Hema Malini,Uttar Pradesh,Jaunpur,MATHURA,General,Lok Sabha,INC,Water Supply,Borewell Installation,1855773.65,1810205.62,1901669.46,72,348,1,1,1,0,5,1,delay_anomaly,0.0505,276,2.47
W014810,487,Smt Hema Malini,Uttar Pradesh,Gorakhpur,MATHURA,General,Lok Sabha,INC,Education,Toilet Block Construction,3863157.96,4156103.03,3633930.97,110,109,1,1,1,0,4,0,clean,-0.1256,0,-5.93
W014949,487,Smt Hema Malini,Uttar Pradesh,Sitapur,MATHURA,General,Lok Sabha,INC,Community,Market Shed Construction,4515229.61,4860416.52,4253211.23,35,39,0,1,0,3,3,1,duplicate_work,-0.1249,4,-5.8
W002052,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Agra,UNNAO,General,Lok Sabha,BJP,Sanitation,Sewage Treatment,342314.44,640335.38,822490.27,94,110,0,1,1,0,7,1,cost_anomaly,0.2845,16,140.27
W002058,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Noida,UNNAO,General,Lok Sabha,BJP,Education,Computer Lab Setup,679261.87,729714.49,753576.26,52,45,1,1,1,0,3,0,clean,0.0327,0,10.94
W002678,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Noida,UNNAO,General,Lok Sabha,BJP,Sports,Swimming Pool Construction,8922677.73,8569833.2,7984398.1,141,130,1,1,1,0,4,0,clean,-0.0683,0,-10.52
W002988,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Etawah,UNNAO,General,Lok Sabha,BJP,Healthcare,Medical Equipment Purchase,5407040.85,5310705.65,5520074.27,73,281,1,1,1,1,7,1,delay_anomaly,0.0394,208,2.09
W003392,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Basti,UNNAO,General,Lok Sabha,BJP,Sanitation,Open Drain to Closed Drain,1048721.09,1539826.63,1920566.51,86,97,1,1,1,0,10,1,cost_anomaly,0.2473,11,83.13
W003413,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Muzaffarnagar,UNNAO,General,Lok Sabha,BJP,Sanitation,Sewage Treatment,554511.5,528275.27,523861.51,60,73,1,1,1,0,2,0,clean,-0.0084,13,-5.53
W004146,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Deoria,UNNAO,General,Lok Sabha,BJP,Road,Bridge Repair,4830136.53,4805590.94,5027928.94,33,29,1,1,1,3,2,1,duplicate_work,0.0463,0,4.09
W004314,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Shahjahanpur,UNNAO,General,Lok Sabha,BJP,Road,Culvert Construction,4992946.27,8728313.66,10127602.7,119,189,1,1,0,0,5,1,cost_anomaly,0.1603,70,102.84
W004342,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Amroha,UNNAO,General,Lok Sabha,BJP,Sanitation,Solid Waste Management,2346011.34,3533865.69,4365201.22,44,55,1,1,1,0,8,1,cost_anomaly,0.2352,11,86.07
W004703,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Jaunpur,UNNAO,General,Lok Sabha,BJP,Road,Culvert Construction,4487899.34,4400265.85,3831565.96,147,163,1,1,1,0,4,0,clean,-0.1292,16,-14.62
W004768,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Sultanpur,UNNAO,General,Lok Sabha,BJP,Education,Computer Lab Setup,3042804.89,3354906.04,3391613.29,63,69,1,1,0,2,5,1,duplicate_work,0.0109,6,11.46
W005686,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Muzaffarnagar,UNNAO,General,Lok Sabha,BJP,Road,Culvert Construction,4048633.94,5400718.52,6894929.86,68,179,1,1,1,2,10,1,vendor_anomaly,0.2767,111,70.3
W006678,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Unnao,UNNAO,General,Lok Sabha,BJP,Healthcare,Ambulance Purchase,6903926.69,12642642.72,21669183.92,131,208,0,1,1,0,8,1,cost_anomaly,0.714,77,213.87
W006776,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Amroha,UNNAO,General,Lok Sabha,BJP,Healthcare,Primary Health Centre,1873142.46,1970367.99,1778723.15,132,139,1,1,1,0,2,0,clean,-0.0973,7,-5.04
W006785,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Azamgarh,UNNAO,General,Lok Sabha,BJP,Road,Culvert Construction,1093529.86,1052103.02,919811.63,39,50,1,1,0,2,2,1,duplicate_work,-0.1257,11,-15.89
W006818,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Noida,UNNAO,General,Lok Sabha,BJP,Road,CC Road Construction,3978093.96,3943255.44,4097495.88,40,44,1,1,0,1,3,0,clean,0.0391,4,3.0
W007133,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Farrukhabad,UNNAO,General,Lok Sabha,BJP,Road,Culvert Construction,3510078.54,3591910.66,3894765.35,53,66,1,1,0,3,3,1,duplicate_work,0.0843,13,10.96
W007138,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Rae Bareli,UNNAO,General,Lok Sabha,BJP,Community,Community Hall Construction,5937211.55,5737394.76,5147856.92,50,52,1,0,1,0,2,0,clean,-0.1028,2,-13.3
W007390,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Bareilly,UNNAO,General,Lok Sabha,BJP,Education,Classroom Addition,470689.66,460938.14,398565.69,108,133,1,0,1,0,4,0,clean,-0.1353,25,-15.32
W008014,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Allahabad,UNNAO,General,Lok Sabha,BJP,Road,Bituminous Road Construction,661026.48,698016.32,757813.71,61,66,1,1,0,5,5,1,duplicate_work,0.0857,5,14.64
W008331,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Budaun,UNNAO,General,Lok Sabha,BJP,Road,Bituminous Road Construction,1066201.77,1354617.95,2351766.05,89,138,1,1,0,0,11,1,payment_anomaly,0.7361,49,120.57
W009493,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Deoria,UNNAO,General,Lok Sabha,BJP,Electricity,Street Light Installation,940826.48,980802.58,954427.73,116,144,0,1,0,3,2,1,duplicate_work,-0.0269,28,1.45
W009706,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Rampur,UNNAO,General,Lok Sabha,BJP,Education,Computer Lab Setup,2928343.67,2868332.82,2681863.94,50,48,1,0,0,3,4,1,duplicate_work,-0.065,0,-8.42
W010201,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Noida,UNNAO,General,Lok Sabha,BJP,Education,Computer Lab Setup,3356693.62,3681967.28,3792225.24,104,101,1,1,1,0,4,0,clean,0.0299,0,12.98
W010377,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Sultanpur,UNNAO,General,Lok Sabha,BJP,Sports,Gymnasium Construction,4835333.08,5298569.82,4716221.24,150,130,1,1,1,0,2,0,clean,-0.1099,0,-2.46
W010549,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Kanpur,UNNAO,General,Lok Sabha,BJP,Water Supply,Borewell Installation,420513.18,403633.41,386354.92,119,104,1,1,1,1,2,0,clean,-0.0428,0,-8.12
W010680,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Firozabad,UNNAO,General,Lok Sabha,BJP,Road,CC Road Construction,2770192.37,2708248.61,2530274.21,41,36,1,1,1,0,3,0,clean,-0.0657,0,-8.66
W010848,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Ballia,UNNAO,General,Lok Sabha,BJP,Healthcare,Sub-Centre Construction,1003433.8,1036426.18,852282.61,38,38,0,1,0,0,2,1,ghost_asset,-0.1777,0,-15.06
W010982,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Shahjahanpur,UNNAO,General,Lok Sabha,BJP,Water Supply,Hand Pump Installation,385705.7,409633.65,420211.17,178,213,1,1,1,0,4,0,clean,0.0258,35,8.95
W011029,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Varanasi,UNNAO,General,Lok Sabha,BJP,Road,Bituminous Road Construction,1154894.12,1148450.07,981423.82,137,118,1,1,1,0,3,0,clean,-0.1454,0,-15.02
W011195,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Amroha,UNNAO,General,Lok Sabha,BJP,Healthcare,Sub-Centre Construction,3695157.12,8527310.4,13812037.52,31,47,1,0,0,0,5,1,cost_anomaly,0.6197,16,273.79
W011466,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Unnao,UNNAO,General,Lok Sabha,BJP,Road,Bituminous Road Construction,4211446.68,4430521.99,4197282.49,75,66,1,1,1,0,3,0,clean,-0.0526,0,-0.34
W011866,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Kanpur,UNNAO,General,Lok Sabha,BJP,Healthcare,Ambulance Purchase,6091491.76,6381255.45,6121405.31,57,68,1,1,1,0,4,0,clean,-0.0407,11,0.49
W011978,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Deoria,UNNAO,General,Lok Sabha,BJP,Education,Computer Lab Setup,1497480.23,2297401.51,2897844.27,108,188,1,1,1,1,8,1,vendor_anomaly,0.2614,80,93.51
W012072,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Bareilly,UNNAO,General,Lok Sabha,BJP,Healthcare,Ambulance Purchase,5375064.36,11629951.89,18353952.76,84,119,0,1,1,1,5,1,cost_anomaly,0.5782,35,241.46
W012261,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Aligarh,UNNAO,General,Lok Sabha,BJP,Education,Toilet Block Construction,3941247.13,4529922.43,5190421.35,91,200,0,1,1,1,3,1,delay_anomaly,0.1458,109,31.69
W012891,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Ballia,UNNAO,General,Lok Sabha,BJP,Sanitation,Open Drain to Closed Drain,932064.86,1065628.78,1837596.38,38,37,0,1,1,1,14,1,payment_anomaly,0.7244,0,97.15
W013520,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Sitapur,UNNAO,General,Lok Sabha,BJP,Water Supply,RO Plant Installation,2488966.09,2729379.64,2761191.64,68,64,1,1,1,0,2,0,clean,0.0117,0,10.94
W013753,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Ghaziabad,UNNAO,General,Lok Sabha,BJP,Water Supply,Hand Pump Installation,2333796.08,2357097.93,2523402.42,71,103,0,1,0,3,5,1,duplicate_work,0.0706,32,8.12
W013811,488,Swami Sachchidanandhari Sakshi Ji Maharaj,Uttar Pradesh,Sultanpur,UNNAO,General,Lok Sabha,BJP,Water Supply,Borewell Installation,1461127.78,1415614.73,1606368.19,45,241,1,1,1,0,8,1,delay_anomaly,0.1347,196,9.94
W000008,489,Tanuj Punia,Uttar Pradesh,Agra,BARABANKI(SC),SC,Lok Sabha,BJP,Education,Classroom Addition,3021373.5,3355451.35,3948297.56,52,61,0,1,0,0,1,1,ghost_asset,0.1767,9,30.68
W000253,489,Tanuj Punia,Uttar Pradesh,Mathura,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Footpath Construction,4801850.49,9220755.35,16210603.21,107,158,1,1,1,0,9,1,cost_anomaly,0.7581,51,237.59
W000499,489,Tanuj Punia,Uttar Pradesh,Kanpur,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Primary Health Centre,2631506.05,2626784.74,2493686.97,40,40,1,1,1,3,3,1,duplicate_work,-0.0507,0,-5.24
W000766,489,Tanuj Punia,Uttar Pradesh,Muzaffarnagar,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Bituminous Road Construction,2362952.27,2252212.62,2302459.89,104,98,1,0,1,4,5,1,duplicate_work,0.0223,0,-2.56
W001266,489,Tanuj Punia,Uttar Pradesh,Allahabad,BARABANKI(SC),SC,Lok Sabha,BJP,Electricity,Solar Light Installation,1878043.44,2047303.34,1983674.24,142,174,1,1,1,1,4,0,clean,-0.0311,32,5.62
W001314,489,Tanuj Punia,Uttar Pradesh,Saharanpur,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Primary Health Centre,2271598.34,2507036.8,2293112.99,59,169,1,0,1,0,6,1,delay_anomaly,-0.0853,110,0.95
W001354,489,Tanuj Punia,Uttar Pradesh,Saharanpur,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Primary Health Centre,2030810.66,2002944.53,2329485.67,84,434,0,1,0,1,9,1,delay_anomaly,0.163,350,14.71
W001744,489,Tanuj Punia,Uttar Pradesh,Mathura,BARABANKI(SC),SC,Lok Sabha,BJP,Community,Community Hall Construction,5608559.7,11113021.81,16317910.3,131,198,1,0,1,1,5,1,cost_anomaly,0.4684,67,190.95
W002154,489,Tanuj Punia,Uttar Pradesh,Hardoi,BARABANKI(SC),SC,Lok Sabha,BJP,Sanitation,Drainage Construction,2412636.37,5197001.85,8009471.46,124,154,1,0,1,0,10,1,cost_anomaly,0.5412,30,231.98
W002455,489,Tanuj Punia,Uttar Pradesh,Faizabad,BARABANKI(SC),SC,Lok Sabha,BJP,Sanitation,Community Toilet Block,1082311.08,2492929.03,3587546.73,125,222,1,1,1,0,10,1,cost_anomaly,0.4391,97,231.47
W002714,489,Tanuj Punia,Uttar Pradesh,Rae Bareli,BARABANKI(SC),SC,Lok Sabha,BJP,Sanitation,Solid Waste Management,406116.91,417877.45,379582.78,112,70,0,1,1,0,2,1,ghost_asset,-0.0916,0,-6.53
W003396,489,Tanuj Punia,Uttar Pradesh,Meerut,BARABANKI(SC),SC,Lok Sabha,BJP,Road,CC Road Construction,1054825.1,1481867.75,1988453.51,139,314,0,1,1,2,6,1,vendor_anomaly,0.3419,175,88.51
W003644,489,Tanuj Punia,Uttar Pradesh,Sambhal,BARABANKI(SC),SC,Lok Sabha,BJP,Community,Bus Shelter Construction,4683442.47,7434349.18,12115282.3,66,130,1,1,0,0,11,1,cost_anomaly,0.6296,64,158.68
W003973,489,Tanuj Punia,Uttar Pradesh,Lucknow,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Primary Health Centre,2593299.12,2849589.23,2620655.37,165,167,1,1,1,0,4,0,clean,-0.0803,2,1.05
W004184,489,Tanuj Punia,Uttar Pradesh,Gonda,BARABANKI(SC),SC,Lok Sabha,BJP,Sanitation,Solid Waste Management,728235.06,901214.25,1794462.59,91,94,0,1,1,2,15,1,payment_anomaly,0.9912,3,146.41
W004527,489,Tanuj Punia,Uttar Pradesh,Bijnor,BARABANKI(SC),SC,Lok Sabha,BJP,Education,Toilet Block Construction,3935419.21,3807851.89,3524651.11,33,97,0,0,1,1,3,1,delay_anomaly,-0.0744,64,-10.44
W004718,489,Tanuj Punia,Uttar Pradesh,Unnao,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Bridge Repair,4956724.39,5518538.18,6005153.21,31,169,1,0,1,0,6,1,delay_anomaly,0.0882,138,21.15
W005310,489,Tanuj Punia,Uttar Pradesh,Mathura,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Community Health Centre Upgrade,2405499.04,2312880.21,2147575.04,143,142,1,1,0,0,4,0,clean,-0.0715,0,-10.72
W005539,489,Tanuj Punia,Uttar Pradesh,Basti,BARABANKI(SC),SC,Lok Sabha,BJP,Water Supply,Pipeline Laying,710449.39,740765.02,758434.3,159,162,1,1,1,0,3,0,clean,0.0239,3,6.75
W005872,489,Tanuj Punia,Uttar Pradesh,Bijnor,BARABANKI(SC),SC,Lok Sabha,BJP,Sports,Stadium Development,3359360.29,3389990.03,3328341.03,168,214,1,1,1,0,2,0,clean,-0.0182,46,-0.92
W006580,489,Tanuj Punia,Uttar Pradesh,Bahraich,BARABANKI(SC),SC,Lok Sabha,BJP,Community,Cremation Ground Development,1902512.53,1889178.9,1878545.16,76,80,1,1,1,0,3,0,clean,-0.0056,4,-1.26
W006745,489,Tanuj Punia,Uttar Pradesh,Aligarh,BARABANKI(SC),SC,Lok Sabha,BJP,Healthcare,Medical Equipment Purchase,4157378.14,4143074.33,4258608.07,101,118,1,1,1,0,3,0,clean,0.0279,17,2.43
W006782,489,Tanuj Punia,Uttar Pradesh,Sitapur,BARABANKI(SC),SC,Lok Sabha,BJP,Water Supply,RO Plant Installation,1617213.95,2392262.54,2563002.59,113,238,1,0,0,3,14,1,vendor_anomaly,0.0714,125,58.48
W007336,489,Tanuj Punia,Uttar Pradesh,Hardoi,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Culvert Construction,3919070.34,4194750.26,4068400.64,39,135,1,1,0,0,4,1,delay_anomaly,-0.0301,96,3.81
W008001,489,Tanuj Punia,Uttar Pradesh,Farrukhabad,BARABANKI(SC),SC,Lok Sabha,BJP,Water Supply,Overhead Tank Construction,939276.33,922600.32,798421.3,80,67,1,1,1,0,3,0,clean,-0.1346,0,-15.0
W008007,489,Tanuj Punia,Uttar Pradesh,Ghaziabad,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Culvert Construction,4126189.78,8215578.31,12867527.15,34,59,0,1,1,0,6,1,cost_anomaly,0.5662,25,211.85
W008195,489,Tanuj Punia,Uttar Pradesh,Rampur,BARABANKI(SC),SC,Lok Sabha,BJP,Water Supply,Hand Pump Installation,727471.35,1292355.71,2137895.64,92,129,1,1,1,0,5,1,cost_anomaly,0.6543,37,193.88
W008646,489,Tanuj Punia,Uttar Pradesh,Varanasi,BARABANKI(SC),SC,Lok Sabha,BJP,Sanitation,Sewage Treatment,1025277.61,1087713.49,1151022.8,43,97,1,1,1,0,6,1,delay_anomaly,0.0582,54,12.26
W009356,489,Tanuj Punia,Uttar Pradesh,Deoria,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Road Repair & Resurfacing,4929540.05,4852080.89,4390091.99,88,74,1,1,0,0,1,0,clean,-0.0952,0,-10.94
W009530,489,Tanuj Punia,Uttar Pradesh,Bijnor,BARABANKI(SC),SC,Lok Sabha,BJP,Education,Boundary Wall Construction,318847.14,363323.56,347080.2,61,138,0,1,1,0,4,1,delay_anomaly,-0.0447,77,8.85
W009972,489,Tanuj Punia,Uttar Pradesh,Rae Bareli,BARABANKI(SC),SC,Lok Sabha,BJP,Electricity,Solar Light Installation,1424660.09,1376653.01,1319528.69,175,221,1,1,1,0,4,0,clean,-0.0415,46,-7.38
W010417,489,Tanuj Punia,Uttar Pradesh,Hardoi,BARABANKI(SC),SC,Lok Sabha,BJP,Road,Footpath Construction,4472205.17,4510849.75,4331078.3,165,206,1,1,1,0,4,0,clean,-0.0399,41,-3.16
