work_id,mp_id,state,district,constituency,work_category,work_subcategory,work_description,estimated_cost_inr,sanctioned_cost_inr,actual_expenditure_inr,recommendation_date,sanction_date,work_order_date,expected_completion_days,actual_completion_days,status,implementing_agency_id,contractor_id,latitude,longitude,inspection_done,photo_available,photo_location_match,similar_work_count_500m,payment_count,fraud_label,anomaly_type
MPLADS-W012514,MP0450,Andhra Pradesh,District 090,Constituency 450,Drainage,Drain Repair,Drain Repair for public use in Constituency 450,1669377.52,2247114.97,2741645.78,2024-11-08,2025-04-17,2025-06-06,237,254,Completed,AG0083,V00059,18.069844,84.948638,0,1,0,0,3,1,cost_anomaly
MPLADS-W012515,MP0450,Andhra Pradesh,District 090,Constituency 450,Education,Smart Classroom,Smart Classroom for public use in Constituency 450,1129999.81,1328936.31,1366155.86,2025-07-24,2025-11-18,2026-01-30,219,294,Completed,AG0025,V00059,17.91903,84.801273,0,0,0,1,8,1,ghost_asset
MPLADS-W012516,MP0450,Andhra Pradesh,District 090,Constituency 450,Water,Drinking Water Pipeline,Drinking Water Pipeline for public use in Constituency 450,934856.5,935399.34,909559.59,2024-11-11,2025-01-20,2025-03-06,98,138,In Progress,AG0025,V00059,17.895781,84.797691,0,1,1,3,5,1,duplicate_work
MPLADS-W012517,MP0451,Haryana,District 091,Constituency 451,Community,Bus Shelter,Bus Shelter for public use in Constituency 451,2227993.87,2259621.39,1835889.91,2025-04-21,2025-06-22,2025-09-01,117,369,In Progress,AG0003,V00049,30.824968,88.897318,1,1,1,0,2,1,delay_anomaly
MPLADS-W012518,MP0451,Haryana,District 091,Constituency 451,Education,Smart Classroom,Smart Classroom for public use in Constituency 451,1752633.0,1978902.08,2464210.47,2024-12-08,2025-06-03,2025-08-09,105,168,In Progress,AG0029,V00030,30.945945,88.746497,0,0,0,0,14,1,payment_anomaly
MPLADS-W012519,MP0451,Haryana,District 091,Constituency 451,Sports,Playground,Playground for public use in Constituency 451,2679528.5,3593470.69,4175042.66,2024-07-07,2024-11-28,2025-01-21,153,163,In Progress,AG0033,V00042,30.953283,88.692474,0,1,1,1,7,1,cost_anomaly
MPLADS-W012520,MP0451,Haryana,District 091,Constituency 451,Water,Drinking Water Pipeline,Drinking Water Pipeline for public use in Constituency 451,1490591.28,1543570.21,1574643.64,2025-06-13,2025-11-23,2026-01-01,161,158,Completed,AG0033,V00030,30.80068,88.902024,1,1,1,0,2,0,none
MPLADS-W012521,MP0451,Haryana,District 091,Constituency 451,Drainage,RCC Drain,RCC Drain for public use in Constituency 451,1396782.3,1798554.24,2182041.88,2025-04-06,2025-05-31,2025-09-08,265,277,Completed,AG0033,V00042,31.033217,88.870501,1,1,0,1,7,1,cost_anomaly
MPLADS-W012522,MP0451,Haryana,District 091,Constituency 451,Electricity,Transformer Setup,Transformer Setup for public use in Constituency 451,1517165.56,1565459.29,1213358.11,2024-12-09,2025-02-13,2025-06-02,102,384,Sanctioned,AG0029,V00049,30.830339,88.894817,0,1,1,0,4,1,delay_anomaly
MPLADS-W012523,MP0451,Haryana,District 091,Constituency 451,Sports,Open Gym,Open Gym for public use in Constituency 451,2491399.0,3306859.42,4201480.54,2025-05-13,2025-10-07,2026-01-16,149,217,Completed,AG0029,V00030,31.041136,88.74826,0,1,1,2,7,1,vendor_anomaly
MPLADS-W012524,MP0451,Haryana,District 091,Constituency 451,Community,Bus Shelter,Bus Shelter for public use in Constituency 451,2341131.15,2390255.14,1719853.94,2024-11-12,2025-01-22,2025-04-17,267,425,In Progress,AG0029,V00030,30.819489,88.715685,0,1,1,0,5,1,delay_anomaly
MPLADS-W012525,MP0451,Haryana,District 091,Constituency 451,Drainage,Drain Repair,Drain Repair for public use in Constituency 451,1482527.01,1520846.77,1250583.93,2024-10-08,2025-02-11,2025-03-31,133,361,Sanctioned,AG0003,V00049,30.914546,88.732222,1,0,1,0,5,1,delay_anomaly
MPLADS-W012526,MP0451,Haryana,District 091,Constituency 451,Community,Bus Shelter,Bus Shelter for public use in Constituency 451,1620022.87,1643072.64,1635197.39,2024-08-08,2024-10-26,2025-01-27,180,276,In Progress,AG0003,V00042,30.941785,88.852214,0,0,1,0,5,1,delay_anomaly
MPLADS-W012527,MP0451,Haryana,District 091,Constituency 451,Community,Bus Shelter,Bus Shelter for public use in Constituency 451,1232716.68,1237275.78,1235141.12,2025-03-03,2025-06-12,2025-09-19,142,148,Completed,AG0029,V00042,30.891765,88.84931,1,1,1,0,4,0,none
MPLADS-W012528,MP0451,Haryana,District 091,Constituency 451,Sports,Playground,Playground for public use in Constituency 451,2059103.82,1957787.43,1932185.3,2025-02-08,2025-04-06,2025-07-28,220,505,Completed,AG0029,V00049,30.829929,88.862803,0,1,1,0,2,1,delay_anomaly
MPLADS-W012529,MP0451,Haryana,District 091,Constituency 451,Sports,Open Gym,Open Gym for public use in Constituency 451,2273804.24,2311878.04,2303996.62,2024-10-10,2025-01-05,2025-02-17,154,171,In Progress,AG0033,V00049,30.852719,88.903054,1,1,1,0,4,0,none
MPLADS-W012530,MP0451,Haryana,District 091,Constituency 451,Health,Primary Health Centre,Primary Health Centre for public use in Constituency 451,1982791.59,2080083.42,2310615.67,2024-12-14,2025-05-15,2025-08-02,233,239,Completed,AG0033,V00042,30.814159,88.864518,1,1,1,2,3,1,duplicate_work
MPLADS-W012531,MP0451,Haryana,District 091,Constituency 451,Health,Primary Health Centre,Primary Health Centre for public use in Constituency 451,2021977.73,1953936.41,1911577.16,2024-08-24,2025-02-10,2025-04-11,168,139,Completed,AG0033,V00042,31.045011,88.880603,1,1,1,0,4,0,none
MPLADS-W012532,MP0451,Haryana,District 091,Constituency 451,Sports,Playground,Playground for public use in Constituency 451,2076441.62,3085753.74,4015886.78,2024-04-14,2024-08-14,2024-12-04,217,236,In Progress,AG0029,V00042,30.828553,88.660881,1,1,1,1,3,1,cost_anomaly
MPLADS-W012533,MP0451,Haryana,District 091,Constituency 451,Education,School Library,School Library for public use in Constituency 451,2209140.33,2244288.79,2065153.44,2024-08-14,2024-12-16,2025-02-18,223,206,In Progress,AG0003,V00049,30.883708,88.823552,1,1,1,0,3,0,none
MPLADS-W012534,MP0451,Haryana,District 091,Constituency 451,Road,Road Repair,Road Repair for public use in Constituency 451,1131926.47,1210706.58,1239038.48,2024-11-14,2025-01-22,2025-03-26,128,170,Completed,AG0033,V00042,31.060846,88.885653,1,1,1,4,5,1,duplicate_work
MPLADS-W012535,MP0451,Haryana,District 091,Constituency 451,Road,Bridge Approach,Bridge Approach for public use in Constituency 451,1237852.99,1333921.39,1357616.88,2024-12-04,2025-03-24,2025-05-25,110,155,Completed,AG0029,V00049,30.88996,88.863074,0,1,1,5,6,1,duplicate_work
MPLADS-W012536,MP0451,Haryana,District 091,Constituency 451,Education,School Library,School Library for public use in Constituency 451,1848494.11,1970878.58,1998332.78,2024-12-26,2025-06-22,2025-09-22,185,179,In Progress,AG0033,V00049,31.012913,88.825576,0,1,1,4,6,1,duplicate_work
MPLADS-W012537,MP0451,Haryana,District 091,Constituency 451,Electricity,Transformer Setup,Transformer Setup for public use in Constituency 451,2689902.34,2622905.58,2482744.02,2025-01-11,2025-03-31,2025-07-21,247,267,In Progress,AG0003,V00049,31.077166,88.797142,1,1,1,0,2,0,none
MPLADS-W012538,MP0451,Haryana,District 091,Constituency 451,Education,Smart Classroom,Smart Classroom for public use in Constituency 451,1123685.84,1442800.75,1575515.37,2024-07-02,2024-12-25,2025-01-23,94,182,Completed,AG0029,V00049,30.930795,88.891815,1,1,1,3,7,1,vendor_anomaly
MPLADS-W012539,MP0451,Haryana,District 091,Constituency 451,Education,Smart Classroom,Smart Classroom for public use in Constituency 451,1846845.36,1898697.69,1613660.29,2025-03-06,2025-04-13,2025-08-07,143,332,Sanctioned,AG0033,V00030,31.021899,88.664016,1,0,1,0,3,1,delay_anomaly
MPLADS-W012540,MP0451,Haryana,District 091,Constituency 451,Road,Culvert Construction,Culvert Construction for public use in Constituency 451,1849762.48,1947338.01,2640447.33,2024-12-30,2025-03-02,2025-06-26,152,235,Completed,AG0029,V00049,30.915835,88.674745,0,0,0,0,12,1,payment_anomaly
MPLADS-W012541,MP0451,Haryana,District 091,Constituency 451,Water,RO Plant,RO Plant for public use in Constituency 451,2568672.72,2684693.38,3000748.46,2024-12-04,2025-05-08,2025-07-16,97,99,In Progress,AG0029,V00030,30.893767,88.893856,0,1,1,6,5,1,duplicate_work
MPLADS-W012542,MP0451,Haryana,District 091,Constituency 451,Sports,Playground,Playground for public use in Constituency 451,2174627.48,2335904.36,1858016.39,2024-06-06,2024-10-30,2024-12-11,172,464,In Progress,AG0033,V00030,30.958962,88.659425,0,0,1,0,2,1,delay_anomaly
MPLADS-W012543,MP0451,Haryana,District 091,Constituency 451,Road,Road Repair,Road Repair for public use in Constituency 451,964134.47,1096006.87,1352841.18,2025-01-08,2025-06-16,2025-08-15,96,160,In Progress,AG0003,V00030,31.038381,88.625115,0,1,1,3,6,1,vendor_anomaly
MPLADS-W012544,MP0452,Manipur,District 092,Constituency 452,Road,Road Construction,Road Construction for public use in Constituency 452,2469060.77,2391484.94,2322388.36,2025-03-14,2025-04-26,2025-06-03,132,147,Completed,AG0092,V00103,15.135546,92.393463,1,1,1,1,4,0,none
MPLADS-W012545,MP0452,Manipur,District 092,Constituency 452,Electricity,Solar Street Light,Solar Street Light for public use in Constituency 452,2149562.31,2921229.69,3603256.72,2025-05-18,2025-06-12,2025-07-14,206,243,Completed,AG0082,V00103,14.969057,92.450029,0,1,1,1,7,1,cost_anomaly
MPLADS-W012546,MP0452,Manipur,District 092,Constituency 452,Water,RO Plant,RO Plant for public use in Constituency 452,2202375.05,2182228.33,2244935.44,2025-01-15,2025-03-01,2025-04-10,251,261,Completed,AG0082,V00396,15.021255,92.534954,1,1,1,0,2,0,none
MPLADS-W012547,MP0452,Manipur,District 092,Constituency 452,Drainage,Storm Water Drain,Storm Water Drain for public use in Constituency 452,2593658.09,3948363.57,5370533.73,2025-07-08,2025-08-01,2025-08-29,223,261,Completed,AG0092,V00103,15.181168,92.651881,1,1,1,0,3,1,cost_anomaly
MPLADS-W012548,MP0452,Manipur,District 092,Constituency 452,Electricity,Electrification,Electrification for public use in Constituency 452,2563304.21,2439431.88,2213313.26,2024-09-30,2024-11-15,2024-12-20,176,294,In Progress,AG0082,V00103,14.966386,92.418361,0,1,1,0,3,1,delay_anomaly
MPLADS-W012549,MP0452,Manipur,District 092,Constituency 452,Water,Water Tank,Water Tank for public use in Constituency 452,3739812.87,3671879.83,3552375.39,2025-07-23,2025-08-25,2025-09-25,264,260,Completed,AG0128,V00068,14.981462,92.43456,1,1,1,0,4,0,none
MPLADS-W012550,MP0452,Manipur,District 092,Constituency 452,Sports,Stadium Pavilion,Stadium Pavilion for public use in Constituency 452,3936959.07,3922687.91,4222725.45,2025-05-01,2025-06-07,2025-07-11,126,148,In Progress,AG0092,V00103,15.150349,92.378332,1,1,1,5,4,1,duplicate_work
MPLADS-W012551,MP0452,Manipur,District 092,Constituency 452,Electricity,Street Lighting,Street Lighting for public use in Constituency 452,2527683.62,2510798.0,2345232.91,2024-04-09,2024-04-29,2024-06-02,243,223,In Progress,AG0128,V00170,15.012524,92.415957,1,1,1,0,2,0,none
MPLADS-W012552,MP0452,Manipur,District 092,Constituency 452,Education,School Building,School Building for public use in Constituency 452,4076790.43,4229821.07,4072992.92,2025-08-11,2025-09-14,2025-10-11,224,196,Sanctioned,AG0082,V00068,15.071323,92.39822,1,1,1,0,4,0,none
MPLADS-W012553,MP0452,Manipur,District 092,Constituency 452,Education,School Library,School Library for public use in Constituency 452,4384043.92,4243573.32,3971096.51,2025-03-08,2025-04-30,2025-06-04,253,253,Completed,AG0082,V00170,15.139152,92.405164,1,1,1,0,2,0,none
MPLADS-W012554,MP0452,Manipur,District 092,Constituency 452,Drainage,Sewage Channel,Sewage Channel for public use in Constituency 452,3333362.75,3264276.02,3244675.18,2025-07-06,2025-08-15,2025-09-09,91,83,Completed,AG0082,V00103,15.021266,92.599901,1,1,1,1,2,0,none
MPLADS-W012555,MP0452,Manipur,District 092,Constituency 452,Health,Health Sub-centre,Health Sub-centre for public use in Constituency 452,2511004.77,2525190.28,2588120.45,2024-12-05,2025-01-25,2025-02-20,252,231,Completed,AG0092,V00103,15.214813,92.601777,1,1,1,0,4,0,none
MPLADS-W012556,MP0452,Manipur,District 092,Constituency 452,Electricity,Street Lighting,Street Lighting for public use in Constituency 452,2613999.63,2547452.66,2567615.4,2025-06-13,2025-08-07,2025-09-06,208,451,In Progress,AG0092,V00068,15.17414,92.539057,0,1,1,0,2,1,delay_anomaly
MPLADS-W012557,MP0452,Manipur,District 092,Constituency 452,Electricity,Street Lighting,Street Lighting for public use in Constituency 452,2888399.55,2893782.16,2848625.76,2025-06-15,2025-07-19,2025-08-13,224,233,In Progress,AG0128,V00170,15.155643,92.551052,1,1,1,0,2,0,none
MPLADS-W012558,MP0452,Manipur,District 092,Constituency 452,Drainage,Storm Water Drain,Storm Water Drain for public use in Constituency 452,4299842.18,4303229.65,4292819.14,2024-10-06,2024-11-06,2024-11-29,139,158,Completed,AG0092,V00103,14.978711,92.574409,1,1,1,0,4,0,none
MPLADS-W012559,MP0452,Manipur,District 092,Constituency 452,Education,Smart Classroom,Smart Classroom for public use in Constituency 452,1796161.0,1715076.71,1623368.31,2024-12-18,2025-01-14,2025-02-15,163,291,Completed,AG0128,V00103,15.150784,92.495613,0,0,1,0,5,1,delay_anomaly
MPLADS-W012560,MP0452,Manipur,District 092,Constituency 452,Drainage,Sewage Channel,Sewage Channel for public use in Constituency 452,3732508.98,3677318.65,3539921.78,2024-12-04,2025-01-19,2025-02-16,199,187,Completed,AG0128,V00103,15.033652,92.371808,1,1,1,0,4,0,none
MPLADS-W012561,MP0452,Manipur,District 092,Constituency 452,Education,School Library,School Library for public use in Constituency 452,2458384.48,2694368.63,2664642.22,2024-10-22,2024-11-22,2024-12-27,106,156,Completed,AG0092,V00068,15.097369,92.569215,1,1,1,4,5,1,duplicate_work
MPLADS-W012562,MP0452,Manipur,District 092,Constituency 452,Electricity,Street Lighting,Street Lighting for public use in Constituency 452,1432701.33,1396484.28,1351291.72,2024-08-02,2024-09-05,2024-10-07,244,220,In Progress,AG0082,V00068,15.041796,92.46844,1,1,1,0,2,0,none
MPLADS-W012563,MP0452,Manipur,District 092,Constituency 452,Community,Community Hall,Community Hall for public use in Constituency 452,1962112.9,3205167.01,4091551.31,2025-04-14,2025-05-12,2025-06-14,152,205,In Progress,AG0082,V00103,15.105392,92.565996,0,1,1,1,6,1,cost_anomaly
MPLADS-W012564,MP0452,Manipur,District 092,Constituency 452,Electricity,Electrification,Electrification for public use in Constituency 452,4285904.56,6697479.75,9543556.97,2024-06-06,2024-06-26,2024-07-17,182,220,Completed,AG0092,V00170,15.189058,92.572535,0,1,0,0,7,1,cost_anomaly
MPLADS-W012565,MP0452,Manipur,District 092,Constituency 452,Road,Road Repair,Road Repair for public use in Constituency 452,3334229.85,3375218.44,3430663.83,2024-10-13,2024-11-05,2024-11-20,250,261,Completed,AG0128,V00103,15.130112,92.617698,1,1,1,0,2,0,none
MPLADS-W012566,MP0452,Manipur,District 092,Constituency 452,Education,School Library,School Library for public use in Constituency 452,4237028.02,4441647.25,4416481.85,2025-06-22,2025-07-22,2025-08-25,223,212,In Progress,AG0082,V00170,15.135983,92.650966,0,1,1,3,3,1,duplicate_work
MPLADS-W012567,MP0452,Manipur,District 092,Constituency 452,Sports,Sports Complex,Sports Complex for public use in Constituency 452,1731083.96,1783982.51,1812232.55,2025-06-01,2025-07-08,2025-08-07,189,167,In Progress,AG0092,V00068,14.976341,92.45282,1,1,1,0,4,0,none
MPLADS-W012568,MP0452,Manipur,District 092,Constituency 452,Education,School Building,School Building for public use in Constituency 452,4026490.44,4062332.75,3889841.69,2025-07-19,2025-08-20,2025-09-05,253,253,In Progress,AG0128,V00068,15.188804,92.363515,1,1,1,0,3,0,none
MPLADS-W012569,MP0452,Manipur,District 092,Constituency 452,Electricity,Street Lighting,Street Lighting for public use in Constituency 452,1966638.62,1968774.74,1918413.56,2025-03-27,2025-05-20,2025-06-15,246,227,In Progress,AG0092,V00103,15.242682,92.44867,1,1,1,0,4,0,none
MPLADS-W012570,MP0452,Manipur,District 092,Constituency 452,Drainage,RCC Drain,RCC Drain for public use in Constituency 452,1595703.16,1585631.57,1195217.87,2024-11-12,2024-12-23,2025-01-16,223,415,Completed,AG0092,V00103,15.170986,92.469589,0,1,1,0,3,1,delay_anomaly
MPLADS-W012571,MP0453,Sikkim,District 093,Constituency 453,Education,School Toilet,School Toilet for public use in Constituency 453,1131756.38,1138319.73,1149202.99,2025-04-11,2025-08-09,2025-10-13,197,197,Completed,AG0064,V00054,27.740646,78.641077,1,1,1,0,2,0,none
MPLADS-W012572,MP0453,Sikkim,District 093,Constituency 453,Health,Ambulance Shed,Ambulance Shed for public use in Constituency 453,1854095.7,1811502.23,1764266.15,2024-09-28,2025-01-31,2025-05-12,232,207,Completed,AG0138,V00022,27.66467,78.692201,1,1,1,0,2,0,none
MPLADS-W012573,MP0453,Sikkim,District 093,Constituency 453,Road,Bridge Approach,Bridge Approach for public use in Constituency 453,1441137.03,1389857.42,1311411.59,2024-07-26,2024-09-06,2024-12-03,165,268,Sanctioned,AG0138,V00022,27.635048,78.663271,0,0,1,0,2,1,delay_anomaly
MPLADS-W012574,MP0453,Sikkim,District 093,Constituency 453,Sports,Open Gym,Open Gym for public use in Constituency 453,2371544.72,2621473.06,3086320.8,2024-10-20,2025-01-14,2025-05-14,259,384,In Progress,AG0064,V00040,27.688285,78.701374,0,1,0,3,8,1,vendor_anomaly
MPLADS-W012575,MP0453,Sikkim,District 093,Constituency 453,Sports,Playground,Playground for public use in Constituency 453,1621677.7,1588275.88,1180581.07,2025-01-05,2025-04-25,2025-05-28,155,464,In Progress,AG0138,V00054,27.695617,78.89508,0,1,1,0,5,1,delay_anomaly
MPLADS-W012576,MP0453,Sikkim,District 093,Constituency 453,Electricity,Street Lighting,Street Lighting for public use in Constituency 453,1990503.51,2084276.29,2259872.35,2024-10-12,2025-01-18,2025-03-11,102,101,In Progress,AG0138,V00054,27.701883,78.883281,1,1,1,3,6,1,duplicate_work
MPLADS-W012577,MP0453,Sikkim,District 093,Constituency 453,Sports,Stadium Pavilion,Stadium Pavilion for public use in Constituency 453,1483759.83,1556782.94,1822808.63,2025-06-14,2025-09-15,2025-11-12,95,118,Completed,AG0112,V00022,27.592947,78.725536,0,0,0,0,13,1,payment_anomaly
MPLADS-W012578,MP0453,Sikkim,District 093,Constituency 453,Water,Borewell,Borewell for public use in Constituency 453,2448531.33,2736101.04,3757839.0,2025-08-06,2026-01-01,2026-04-29,187,258,Completed,AG0112,V00054,27.742889,78.691304,0,0,0,0,14,1,payment_anomaly
MPLADS-W012579,MP0453,Sikkim,District 093,Constituency 453,Water,Borewell,Borewell for public use in Constituency 453,1394711.24,1363658.68,1262959.19,2025-03-28,2025-06-02,2025-08-24,119,94,Completed,AG0064,V00022,27.715977,78.843084,1,1,1,1,4,0,none
MPLADS-W012580,MP0453,Sikkim,District 093,Constituency 453,Road,Road Repair,Road Repair for public use in Constituency 453,2255312.94,2368474.14,1748325.19,2025-05-24,2025-11-13,2026-02-23,202,435,In Progress,AG0064,V00054,27.688252,78.827584,0,1,1,0,5,1,delay_anomaly
MPLADS-W012581,MP0453,Sikkim,District 093,Constituency 453,Community,Bus Shelter,Bus Shelter for public use in Constituency 453,1156073.26,1174472.5,961759.86,2024-04-26,2024-10-10,2025-01-06,134,289,Sanctioned,AG0138,V00022,27.722662,78.907244,0,0,1,0,4,1,delay_anomaly
MPLADS-W012582,MP0453,Sikkim,District 093,Constituency 453,Water,RO Plant,RO Plant for public use in Constituency 453,2010446.55,3098484.03,3597653.01,2024-05-15,2024-10-21,2024-11-21,141,192,Completed,AG0138,V00054,27.732925,78.669572,1,1,1,0,4,1,cost_anomaly
